Date,Start Period,End Period,GHI - W/m^2,Barometer - hPa,Temp - °C,Hum - %,Dew Point - °C,Wet Bulb - °C,Avg Wind Speed - km/h,Rain - mm,High Rain Rate - mm/h,UV Index,Wind Run - km,Month of Year,Hour of Day,Solar Zenith Angle,GHI_lag (t-1),Daytime
"March 07, 2024",0:00:00,1:00:00,0,1008.092308,26.61538462,78.30769231,22.38461538,23.38461538,8.461538462,0,0,0,-0.3,3,1,165.01983,0,0
"March 07, 2024",1:00:00,2:00:00,0,1007.646154,26,80.92307692,23,24,6.461538462,0,0,0,-0.4,3,2,150.1518263,0,0
"March 07, 2024",2:00:00,3:00:00,0,1007.338462,26,80.92307692,23,23.84615385,4.846153846,0,0,0,0.4,3,3,135.266582,0,0
"March 07, 2024",3:00:00,4:00:00,0,1007.3,26,82.30769231,22.46153846,23,5.230769231,0,0,0,-0.2,3,4,120.3869424,0,0
"March 07, 2024",4:00:00,5:00:00,0,1007.646154,25.30769231,83.15384615,22,23,4.615384615,0,0,0,0.3,3,5,105.5233723,0,0
"March 07, 2024",5:00:00,6:00:00,1.384615385,1008.376923,25,82.69230769,22,23,5.461538462,0,0,0,-0.2,3,6,90.68786328,1.384615385,1
"March 07, 2024",6:00:00,7:00:00,85.92307692,1009.123077,25.53846154,80,22,23,5.384615385,0,0,0.153846154,0,3,7,75.89964271,85.92307692,1
"March 07, 2024",7:00:00,8:00:00,271.5384615,1009.776923,27.23076923,74.53846154,22.15384615,23.38461538,7.769230769,0,0,1.461538462,0.3,3,8,61.19521843,271.5384615,1
"March 07, 2024",8:00:00,9:00:00,484.3846154,1010.030769,28,71.76923077,22.53846154,24,15.07692308,0,0,3.384615385,0.8,3,9,46.65586814,484.3846154,1
"March 07, 2024",9:00:00,10:00:00,601.6153846,1009.784615,29.23076923,67.84615385,22.92307692,24,12.23076923,0,0,5.538461538,-0.9,3,10,32.50581458,601.6153846,1
"March 07, 2024",10:00:00,11:00:00,627.8461538,1008.884615,30.92307692,60.30769231,22.38461538,23.92307692,12.07692308,0,0,6.923076923,0.3,3,11,19.60896318,627.8461538,1
"March 07, 2024",11:00:00,12:00:00,768.0769231,1007.746154,31.38461538,57.76923077,22,24,13,0,0,8.846153846,0.4,3,12,12.66757636,768.0769231,1
"March 07, 2024",12:00:00,13:00:00,793.3076923,1006.776923,32.23076923,53.53846154,21.92307692,24,14.23076923,0,0,8.846153846,-0.1,3,13,19.60896318,793.3076923,1
"March 07, 2024",13:00:00,14:00:00,798.2307692,1005.984615,33.07692308,50.84615385,21.76923077,24,12.92307692,0,0,7.923076923,0,3,14,32.50581458,798.2307692,1
"March 07, 2024",14:00:00,15:00:00,654.6923077,1004.946154,33.61538462,49.61538462,21.69230769,23.84615385,13.53846154,0,0,5.307692308,0.5,3,15,46.65586814,654.6923077,1
"March 07, 2024",15:00:00,16:00:00,467.3076923,1004.576923,33,47.07692308,20.46153846,22.69230769,16.69230769,0,0,2.769230769,-0.3,3,16,61.19521843,467.3076923,1
"March 07, 2024",16:00:00,17:00:00,238.7692308,1004.884615,32.76923077,48.38461538,20.61538462,22.92307692,15.69230769,0,0,0.923076923,-0.3,3,17,75.89964271,238.7692308,1
"March 07, 2024",17:00:00,18:00:00,16.38461538,1005.338462,31.76923077,54.84615385,21.92307692,24,12.07692308,0,0,0,-0.2,3,18,90.68786328,16.38461538,1
"March 07, 2024",18:00:00,19:00:00,0,1006.253846,30.69230769,59.30769231,22,24,9.923076923,0,0,0,-0.1,3,19,105.5233723,0,0
"March 07, 2024",19:00:00,20:00:00,0,1007.246154,29.76923077,62.92307692,22,23.69230769,8.307692308,0,0,0,0.2,3,20,120.3869424,0,0
"March 07, 2024",20:00:00,21:00:00,0,1008.053846,28.46153846,65.38461538,21.07692308,23,10.15384615,0,0,0,-0.4,3,21,135.266582,0,0
"March 07, 2024",21:00:00,22:00:00,0,1008.376923,27.84615385,68.07692308,21,23,8,0,0,0,0.1,3,22,150.1518263,0,0
"March 07, 2024",22:00:00,23:00:00,0,1008.592308,27,71.46153846,21,23,9.076923077,0,0,0,0.1,3,23,165.01983,0,0
"March 07, 2024",23:00:00,0:00:00,0,1008.246154,26.15384615,74.61538462,21,22.69230769,9.692307692,0,0,0,0.2,3,24,178.5261764,0,0
"March 08, 2024",0:00:00,1:00:00,0,1007.638462,26,77.23076923,21.69230769,23,8.307692308,0,0,0,-0.3,3.25,1,164.9707778,0,0
"March 08, 2024",1:00:00,2:00:00,0,1007.246154,26,78.38461538,22,23,6.461538462,0,0,0,-0.1,3.25,2,150.118962,0,0
"March 08, 2024",2:00:00,3:00:00,0,1007.138462,25.76923077,78.07692308,21.38461538,22.38461538,4.846153846,0,0,0,-0.1,3.25,3,135.2350546,0,0
"March 08, 2024",3:00:00,4:00:00,0,1006.884615,25,77.46153846,21,22,5.846153846,0,0,0,0,3.25,4,120.3524098,0,0
"March 08, 2024",4:00:00,5:00:00,0,1007.276923,25,75,20.46153846,21.76923077,5.384615385,0,0,0,0,3.25,5,105.4832704,0,0
"March 08, 2024",5:00:00,6:00:00,1.615384615,1007.992308,25,74.38461538,20,21,4.384615385,0,0,0,0,3.25,6,90.63972138,1.615384615,1
"March 08, 2024",6:00:00,7:00:00,89,1008.538462,24.76923077,75.15384615,20,21.07692308,4.846153846,0,0,0.153846154,-0.1,3.25,7,75.84020994,89,1
"March 08, 2024",7:00:00,8:00:00,267.9230769,1009.061538,26.61538462,69.76923077,20.61538462,22,7.153846154,0,0,1.461538462,0.1,3.25,8,61.11931964,267.9230769,1
"March 08, 2024",8:00:00,9:00:00,431.0769231,1009.669231,28.15384615,66.15384615,21.15384615,22.76923077,8.153846154,0,0,3.076923077,0.6,3.25,9,46.55391585,431.0769231,1
"March 08, 2024",9:00:00,10:00:00,589.7692308,1009.461538,29.23076923,63.46153846,21.38461538,23.07692308,10.92307692,0,0,5.307692308,-0.3,3.25,10,32.35680408,589.7692308,1
"March 08, 2024",10:00:00,11:00:00,781,1008.738462,30.46153846,59.92307692,21.92307692,23.46153846,10.23076923,0,0,7.923076923,0.5,3.25,11,19.35838358,781,1
"March 08, 2024",11:00:00,12:00:00,691.9230769,1007.861538,31.07692308,57.69230769,21.53846154,23.53846154,9.461538462,0,0,7.538461538,-0.8,3.25,12,12.27475948,691.9230769,1
"March 08, 2024",12:00:00,13:00:00,569.3076923,1007.223077,31.92307692,56.30769231,21.92307692,24,7.846153846,0,0,6.846153846,0.4,3.25,13,19.35838358,569.3076923,1
"March 08, 2024",13:00:00,14:00:00,358.3846154,1006.692308,31.61538462,58.30769231,22.30769231,24,11,0,0,4.076923077,-0.1,3.25,14,32.35680408,358.3846154,1
"March 08, 2024",14:00:00,15:00:00,90.61538462,1006.469231,30.53846154,62.69230769,22.61538462,24,9.769230769,0,0,0.923076923,0.2,3.25,15,46.55391585,90.61538462,1
"March 08, 2024",15:00:00,16:00:00,85,1006.538462,29.61538462,65.69230769,22.53846154,24,8.153846154,0,0,0.538461538,-0.4,3.25,16,61.11931964,85,1
"March 08, 2024",16:00:00,17:00:00,37.53846154,1006.953846,28.38461538,73.84615385,23,24,6.538461538,0,0,0,-0.2,3.25,17,75.84020994,37.53846154,1
"March 08, 2024",17:00:00,18:00:00,8.461538462,1007.315385,27.15384615,79.92307692,23.53846154,24.07692308,6,0,0,0,0.1,3.25,18,90.63972138,8.461538462,1
"March 08, 2024",18:00:00,19:00:00,0,1007.515385,27,81.76923077,23.07692308,24,5,0,0,0,0.1,3.25,19,105.4832704,0,0
"March 08, 2024",19:00:00,20:00:00,0,1008.007692,27,80.38461538,23,24,4.615384615,0,0,0,-0.2,3.25,20,120.3524098,0,0
"March 08, 2024",20:00:00,21:00:00,0,1008.715385,26.92307692,81.30769231,23,24,4.384615385,0,0,0,0.1,3.25,21,135.2350546,0,0
"March 08, 2024",21:00:00,22:00:00,0,1009.115385,26.46153846,81.15384615,23,24,7.076923077,0,0,0,0.3,3.25,22,150.118962,0,0
"March 08, 2024",22:00:00,23:00:00,0,1009.192308,27,79.15384615,23,24,8.538461538,0,0,0,-0.4,3.25,23,164.9707778,0,0
"March 08, 2024",23:00:00,0:00:00,0,1008.915385,27,79,23,24,6,0,0,0,0,3.25,24,178.1333595,0,0
"March 09, 2024",0:00:00,1:00:00,0,1008.530769,26.15384615,79.76923077,22.84615385,23.61538462,6.153846154,0,0,0,0.2,3.25,1,164.9116357,0,0
"March 09, 2024",1:00:00,2:00:00,0,1007.846154,26,80.76923077,22.07692308,23,9.461538462,0,0,0,0.5,3.25,2,150.0812921,0,0
"March 09, 2024",2:00:00,3:00:00,0,1007.376923,26,81.07692308,22,23,7.307692308,0,0,0,-0.6,3.25,3,135.2006913,0,0
"March 09, 2024",3:00:00,4:00:00,0,1007.2,25.38461538,81.69230769,22,23,5.615384615,0,0,0,-0.3,3.25,4,120.3161682,0,0
"March 09, 2024",4:00:00,5:00:00,0,1007.5,24.84615385,85.07692308,22,23,4.307692308,0,0,0,0.2,3.25,5,105.4422686,0,0
"March 09, 2024",5:00:00,6:00:00,1.076923077,1008.238462,24,86.61538462,22,23,4.615384615,0,0,0,0,3.25,6,90.59136069,1.076923077,1
"March 09, 2024",6:00:00,7:00:00,62.76923077,1009.115385,24.46153846,86.23076923,22,23,4.692307692,0,0,0.076923077,0,3.25,7,75.78121186,62.76923077,1
"March 09, 2024",7:00:00,8:00:00,244.8461538,1009.807692,26.07692308,80.38461538,22.23076923,23.30769231,5.846153846,0,0,1.384615385,0.1,3.25,8,61.04456241,244.8461538,1
"March 09, 2024",8:00:00,9:00:00,476.9230769,1009.976923,28,72.69230769,23,24,8.769230769,0,0,3.307692308,0.4,3.25,9,46.4539604,476.9230769,1
"March 09, 2024",9:00:00,10:00:00,687.3076923,1010.038462,29.23076923,66.69230769,22.53846154,24,10.30769231,0,0,5.384615385,-0.1,3.25,10,32.21088412,687.3076923,1
"March 09, 2024",10:00:00,11:00:00,726.6923077,1009.284615,30.46153846,61.07692308,22.07692308,24,11.53846154,0,0,6.846153846,0.5,3.25,11,19.11145057,726.6923077,1
"March 09, 2024",11:00:00,12:00:00,807.4615385,1008.261538,31.84615385,54.69230769,21.46153846,23.61538462,10.61538462,0,0,8.230769231,-0.5,3.25,12,11.88040052,807.4615385,1
"March 09, 2024",12:00:00,13:00:00,860.6153846,1007.276923,32.46153846,51.61538462,21,23.23076923,12.84615385,0,0,8.923076923,0.2,3.25,13,19.11145057,860.6153846,1
"March 09, 2024",13:00:00,14:00:00,739.8461538,1006.576923,33.15384615,50.07692308,21.23076923,23.53846154,12,0,0,7.153846154,-0.2,3.25,14,32.21088412,739.8461538,1
"March 09, 2024",14:00:00,15:00:00,698.6923077,1006,33.61538462,52.46153846,22.38461538,24.38461538,11,0,0,5.307692308,0,3.25,15,46.4539604,698.6923077,1
"March 09, 2024",15:00:00,16:00:00,459.9230769,1005.776923,33.07692308,52.84615385,22.23076923,24.23076923,13.46153846,0,0,2.461538462,0.2,3.25,16,61.04456241,459.9230769,1
"March 09, 2024",16:00:00,17:00:00,218.4615385,1006.123077,32.53846154,52.07692308,21.38461538,23.46153846,14.76923077,0,0,0.846153846,0.1,3.25,17,75.78121186,218.4615385,1
"March 09, 2024",17:00:00,18:00:00,20.46153846,1006.792308,31.38461538,52.30769231,20.30769231,22.53846154,14.76923077,0,0,0,-0.3,3.25,18,90.59136069,20.46153846,1
"March 09, 2024",18:00:00,19:00:00,0,1007.484615,30.15384615,55.30769231,20.07692308,22.23076923,14.23076923,0,0,0,0.6,3.25,19,105.4422686,0,0
"March 09, 2024",19:00:00,20:00:00,0,1008.115385,28.61538462,61.30769231,20.61538462,22,12.69230769,0,0,0,-0.5,3.25,20,120.3161682,0,0
"March 09, 2024",20:00:00,21:00:00,0,1008.7,27.76923077,67.84615385,21.15384615,22.76923077,10.23076923,0,0,0,-0.2,3.25,21,135.2006913,0,0
"March 09, 2024",21:00:00,22:00:00,0,1009.484615,27,72.76923077,22,23,9.076923077,0,0,0,0.1,3.25,22,150.0812921,0,0
"March 09, 2024",22:00:00,23:00:00,0,1009.838462,26.84615385,75.84615385,22,23,9.538461538,0,0,0,-0.3,3.25,23,164.9116357,0,0
"March 09, 2024",23:00:00,0:00:00,0,1009.861538,26,77.46153846,22,23,8.461538462,0,0,0,0.3,3.25,24,177.7390005,0,0
"March 10, 2024",0:00:00,1:00:00,0,1009.830769,26,78,22,23,7.307692308,0,0,0,-0.3,3.25,1,164.842426,0,0
"March 10, 2024",1:00:00,2:00:00,0,1009.476923,26,78,22,23,6.153846154,0,0,0,0.1,3.25,2,150.0387927,0,0
"March 10, 2024",2:00:00,3:00:00,0,1009.361538,26,78.15384615,22,23,8.461538462,0,0,0,0.2,3.25,3,135.1634782,0,0
"March 10, 2024",3:00:00,4:00:00,0,1009.6,26,78.23076923,21.61538462,22.69230769,11.15384615,0,0,0,0,3.25,4,120.278214,0,0
"March 10, 2024",4:00:00,5:00:00,0,1009.769231,25.07692308,79,21.38461538,22.07692308,8.461538462,0,0,0,-0.5,3.25,5,105.4003731,0,0
"March 10, 2024",5:00:00,6:00:00,1.307692308,1010.415385,25.46153846,78.30769231,21,22,7.846153846,0,0,0,0.6,3.25,6,90.54279748,1.307692308,1
"March 10, 2024",6:00:00,7:00:00,79.38461538,1011.215385,26,75.92307692,21,22,9,0,0,0.153846154,0.1,3.25,7,75.72267676,79.38461538,1
"March 10, 2024",7:00:00,8:00:00,230.3846154,1011.576923,26.69230769,73.53846154,21.61538462,23,9.461538462,0,0,1.307692308,-0.5,3.25,8,60.97099177,230.3846154,1
"March 10, 2024",8:00:00,9:00:00,477.1538462,1011.892308,28.53846154,69.38461538,22.07692308,24,10,0,0,3.538461538,0.5,3.25,9,46.35607501,477.1538462,1
"March 10, 2024",9:00:00,10:00:00,613.0769231,1011.738462,29.46153846,64.30769231,22.07692308,23.92307692,14.84615385,0,0,5.692307692,0.5,3.25,10,32.0681906,613.0769231,1
"March 10, 2024",10:00:00,11:00:00,775.1538462,1011.315385,29.84615385,63,22.23076923,23.61538462,14.07692308,0,0,8.076923077,-0.5,3.25,11,18.86847304,775.1538462,1
"March 10, 2024",11:00:00,12:00:00,866.4615385,1010.553846,31.15384615,59.92307692,22.30769231,24,12.23076923,0,0,9.692307692,-0.1,3.25,12,11.48461635,866.4615385,1
"March 10, 2024",12:00:00,13:00:00,640.9230769,1009.884615,31.53846154,58.76923077,22.53846154,24.23076923,12.53846154,0,0,7.615384615,0,3.25,13,18.86847304,640.9230769,1
"March 10, 2024",13:00:00,14:00:00,598.1538462,1009.230769,31.15384615,60.61538462,22.76923077,24.53846154,13.53846154,0,0,6.615384615,0.2,3.25,14,32.0681906,598.1538462,1
"March 10, 2024",14:00:00,15:00:00,618.2307692,1008.8,31.61538462,59.30769231,23,24.15384615,12,0,0,5,-0.2,3.25,15,46.35607501,618.2307692,1
"March 10, 2024",15:00:00,16:00:00,354.6923077,1008.523077,32.07692308,56,22.07692308,24,12.30769231,0,0,2.307692308,0.1,3.25,16,60.97099177,354.6923077,1
"March 10, 2024",16:00:00,17:00:00,95.69230769,1008.630769,32,53.15384615,20.92307692,23.23076923,12.69230769,0,0,0.692307692,-0.1,3.25,17,75.72267676,95.69230769,1
"March 10, 2024",17:00:00,18:00:00,18.46153846,1009.146154,31.15384615,55.46153846,20.84615385,23.30769231,8.846153846,0,0,0,-0.1,3.25,18,90.54279748,18.46153846,1
"March 10, 2024",18:00:00,19:00:00,0,1010.069231,29.53846154,65.38461538,22,24,9.076923077,0,0,0,-0.2,3.25,19,105.4003731,0,0
"March 10, 2024",19:00:00,20:00:00,0,1010.992308,28.46153846,68.53846154,22,23.61538462,9.076923077,0,0,0,0.6,3.25,20,120.278214,0,0
"March 10, 2024",20:00:00,21:00:00,0,1011.715385,27.76923077,70.38461538,22,23,8.461538462,0,0,0,-0.8,3.25,21,135.1634782,0,0
"March 10, 2024",21:00:00,22:00:00,0,1012.3,27,74.46153846,22,23,5.307692308,0,0,0,0.1,3.25,22,150.0387927,0,0
"March 10, 2024",22:00:00,23:00:00,0,1012.776923,26.07692308,77.38461538,22,23,5.692307692,0,0,0,0,3.25,23,164.842426,0,0
"March 10, 2024",23:00:00,0:00:00,0,1012.446154,26,79.46153846,22,23,6.692307692,0,0,0,0,3.25,24,177.3432163,0,0
"March 11, 2024",0:00:00,1:00:00,0,1011.969231,26,79.23076923,22,23,5.230769231,0,0,0,-0.2,3.25,1,164.7632023,0,0
"March 11, 2024",1:00:00,2:00:00,0,1011.576923,25.38461538,79.07692308,21.38461538,22.30769231,6.153846154,0,0,0,0.2,3.25,2,149.9914478,0,0
"March 11, 2024",2:00:00,3:00:00,0,1011.169231,25,79.38461538,21,22,5.846153846,0,0,0,0,3.25,3,135.1234051,0,0
"March 11, 2024",3:00:00,4:00:00,0,1010.884615,24.38461538,77.46153846,20.30769231,21.30769231,7.153846154,0,0,0,0.1,3.25,4,120.2385455,0,0
"March 11, 2024",4:00:00,5:00:00,0,1010.984615,24.15384615,76.38461538,20,21,7.076923077,0,0,0,-0.1,3.25,5,105.3575909,0,0
"March 11, 2024",5:00:00,6:00:00,1.769230769,1011.492308,24,78.15384615,20,21,5.230769231,0,0,0,-0.1,3.25,6,90.49404815,1.769230769,1
"March 11, 2024",6:00:00,7:00:00,77.53846154,1012.253846,24.30769231,77.92307692,20,21.15384615,4.461538462,0,0,0.153846154,0.1,3.25,7,75.66463229,77.53846154,1
"March 11, 2024",7:00:00,8:00:00,269,1012.707692,26.61538462,71.23076923,20.92307692,22.30769231,5.692307692,0,0,1.461538462,0.3,3.25,8,60.89865115,269,1
"March 11, 2024",8:00:00,9:00:00,413.1538462,1012.692308,28,69.23076923,21.76923077,23,10.61538462,0,0,2.923076923,0.2,3.25,9,46.26033029,413.1538462,1
"March 11, 2024",9:00:00,10:00:00,679.1538462,1012.361538,29.38461538,63.53846154,21.61538462,23,11.92307692,0,0,6,-0.2,3.25,10,31.92885592,679.1538462,1
"March 11, 2024",10:00:00,11:00:00,804.3846154,1011.715385,30.53846154,57.92307692,21.15384615,23,13.30769231,0,0,8.076923077,0.6,3.25,11,18.62976444,804.3846154,1
"March 11, 2024",11:00:00,12:00:00,741.7692308,1010.930769,31.30769231,53.92307692,20.92307692,23,10.61538462,0,0,8,-0.6,3.25,12,11.08752423,741.7692308,1
"March 11, 2024",12:00:00,13:00:00,743.3076923,1009.807692,32.30769231,50.84615385,20.84615385,22.92307692,10.07692308,0,0,8,0.2,3.25,13,18.62976444,743.3076923,1
"March 11, 2024",13:00:00,14:00:00,756.4615385,1008.923077,33.15384615,47.69230769,20.69230769,22.92307692,10,0,0,7.076923077,-0.2,3.25,14,31.92885592,756.4615385,1
"March 11, 2024",14:00:00,15:00:00,350.5384615,1008.353846,33.23076923,46.76923077,20.46153846,22.92307692,10,0,0,3.461538462,0,3.25,15,46.26033029,350.5384615,1
"March 11, 2024",15:00:00,16:00:00,232.9230769,1008.061538,33,48.92307692,20.76923077,23,10.15384615,0,0,1.769230769,0.1,3.25,16,60.89865115,232.9230769,1
"March 11, 2024",16:00:00,17:00:00,146.9230769,1008.253846,33,49.15384615,20.92307692,23,9.307692308,0,0,0.615384615,-0.2,3.25,17,75.66463229,146.9230769,1
"March 11, 2024",17:00:00,18:00:00,24.53846154,1008.892308,32,51,20.61538462,22.92307692,7,0,0,0,-0.4,3.25,18,90.49404815,24.53846154,1
"March 11, 2024",18:00:00,19:00:00,0,1009.276923,31,53.15384615,20.30769231,22.46153846,4.307692308,0,0,0,0,3.25,19,105.3575909,0,0
"March 11, 2024",19:00:00,20:00:00,0,1009.723077,29.92307692,57.92307692,21,23,8.230769231,0,0,0,0.7,3.25,20,120.2385455,0,0
"March 11, 2024",20:00:00,21:00:00,0,1010.161538,28.76923077,63.30769231,21,23,9.384615385,0,0,0,-0.1,3.25,21,135.1234051,0,0
"March 11, 2024",21:00:00,22:00:00,0,1010.707692,27.46153846,68.69230769,21,23,6.153846154,0,0,0,-0.4,3.25,22,149.9914478,0,0
"March 11, 2024",22:00:00,23:00:00,0,1011.030769,27,72.38461538,21.15384615,23,6.153846154,0,0,0,-0.1,3.25,23,164.7632023,0,0
"March 11, 2024",23:00:00,0:00:00,0,1010.484615,26.53846154,74.30769231,21.92307692,23,5.230769231,0,0,0,0.2,3.25,24,176.9461242,0,0
"March 12, 2024",0:00:00,1:00:00,0,1009.969231,26,74.15384615,21.46153846,22.46153846,7.384615385,0,0,0,-0.1,3.25,1,164.6740484,0,0
"March 12, 2024",1:00:00,2:00:00,0,1009.315385,26,73.61538462,21,22,8.076923077,0,0,0,0.3,3.25,2,149.9392497,0,0
"March 12, 2024",2:00:00,3:00:00,0,1009.238462,26,73.15384615,21,22,6.923076923,0,0,0,-0.3,3.25,3,135.0804658,0,0
"March 12, 2024",3:00:00,4:00:00,0,1009.138462,26,74.84615385,21,22,7.923076923,0,0,0,0.3,3.25,4,120.1971635,0,0
"March 12, 2024",4:00:00,5:00:00,0,1009.207692,25.61538462,76.15384615,21,22,7.307692308,0,0,0,0.3,3.25,5,105.3139303,0,0
"March 12, 2024",5:00:00,6:00:00,0.615384615,1009.638462,25,80.15384615,21.53846154,22.38461538,8.923076923,0,0,0,-0.5,3.25,6,90.44512923,0.615384615,1
"March 12, 2024",6:00:00,7:00:00,62,1010.284615,25.07692308,82.69230769,22,23,10.07692308,0,0,0.076923077,0.4,3.25,7,75.60710538,62,1
"March 12, 2024",7:00:00,8:00:00,207.1538462,1010.784615,26.15384615,81.30769231,22.61538462,23.30769231,13.53846154,0,0,1.307692308,-0.2,3.25,8,60.82758243,207.1538462,1
"March 12, 2024",8:00:00,9:00:00,435,1010.969231,27.38461538,76.15384615,23,24,12.15384615,0,0,3.461538462,0.6,3.25,9,46.16679417,435,1
"March 12, 2024",9:00:00,10:00:00,463.5384615,1010.707692,28.92307692,71.69230769,23.07692308,24.53846154,11.92307692,0,0,5.076923077,-0.4,3.25,10,31.79300877,463.5384615,1
"March 12, 2024",10:00:00,11:00:00,514.6923077,1010.238462,29.92307692,69.38461538,23.69230769,25,10.53846154,0,0,6.307692308,-0.3,3.25,11,18.3956423,514.6923077,1
"March 12, 2024",11:00:00,12:00:00,567.3846154,1009.492308,30,70,24,25,12.07692308,0,0,7.153846154,-0.2,3.25,12,10.68924184,567.3846154,1
"March 12, 2024",12:00:00,13:00:00,377,1008.669231,30,70,24,25,9.461538462,0,0,5.076923077,0.3,3.25,13,18.3956423,377,1
"March 12, 2024",13:00:00,14:00:00,310.1538462,1007.915385,30,71.07692308,24,25.30769231,9.076923077,0,0,3.923076923,-0.2,3.25,14,31.79300877,310.1538462,1
"March 12, 2024",14:00:00,15:00:00,114.3846154,1007.676923,29.30769231,75.23076923,24.53846154,25.76923077,8.230769231,0,0,1.230769231,0,3.25,15,46.16679417,114.3846154,1
"March 12, 2024",15:00:00,16:00:00,92.92307692,1007.646154,29.53846154,75.61538462,24.61538462,25.61538462,7,0,0,0.769230769,-0.2,3.25,16,60.82758243,92.92307692,1
"March 12, 2024",16:00:00,17:00:00,29.23076923,1008.046154,28.84615385,77.84615385,24.69230769,25.61538462,4.615384615,0,0,0,-0.2,3.25,17,75.60710538,29.23076923,1
"March 12, 2024",17:00:00,18:00:00,0,1008.723077,26.61538462,87.15384615,24,25,3.461538462,0.430769231,11.47692308,0,0.1,3.25,18,90.44512923,0,1
"March 12, 2024",18:00:00,19:00:00,0,1009.107692,26,91.61538462,24.15384615,25,2.769230769,0.169230769,3.923076923,0,0,3.25,19,105.3139303,0,0
"March 12, 2024",19:00:00,20:00:00,0,1009.646154,26,91.46153846,24.15384615,25,4.307692308,0,0.123076923,0,0,3.25,20,120.1971635,0,0
"March 12, 2024",20:00:00,21:00:00,0,1010.330769,26,90.76923077,24,24.76923077,3.230769231,0,0,0,-0.1,3.25,21,135.0804658,0,0
"March 12, 2024",21:00:00,22:00:00,0,1010.715385,26,90.53846154,24,24.30769231,2.692307692,0,0,0,-0.1,3.25,22,149.9392497,0,0
"March 12, 2024",22:00:00,23:00:00,0,1010.984615,26,89.46153846,24,24,3.461538462,0,0,0,0.1,3.25,23,164.6740484,0,0
"March 12, 2024",23:00:00,0:00:00,0,1010.9,26,89,24,24,4.384615385,0,0,0,0.3,3.25,24,176.5478418,0,0
"March 13, 2024",0:00:00,1:00:00,0,1010.476923,26,88.53846154,24,24,5.538461538,0,0,0,0,3.25,1,164.5750771,0,0
"March 13, 2024",1:00:00,2:00:00,0,1009.753846,25.84615385,89.61538462,24,24,7.076923077,0,0,0,-0.1,3.25,2,149.8821984,0,0
"March 13, 2024",2:00:00,3:00:00,0,1009.523077,25,90.76923077,24,24,4.230769231,0,0,0,0.1,3.25,3,135.0346578,0,0
"March 13, 2024",3:00:00,4:00:00,0,1009.6,25,92.61538462,24,24,3.769230769,0.153846154,4.384615385,0,-0.4,3.25,4,120.1540705,0,0
"March 13, 2024",4:00:00,5:00:00,0,1009.807692,25,93.53846154,24,24,1.307692308,0.015384615,0.061538462,0,0,3.25,5,105.2694002,0,0
"March 13, 2024",5:00:00,6:00:00,0.846153846,1010.323077,25,93,24,24,2.384615385,0,0,0,0,3.25,6,90.39605733,0.846153846,1
"March 13, 2024",6:00:00,7:00:00,63.61538462,1010.753846,25.23076923,92.07692308,24,24,2.692307692,0,0,0.076923077,0.4,3.25,7,75.55012226,63.61538462,1
"March 13, 2024",7:00:00,8:00:00,306.0769231,1011.030769,26.69230769,86,24,24.69230769,8.769230769,0,0,1.615384615,0.3,3.25,8,60.75782581,306.0769231,1
"March 13, 2024",8:00:00,9:00:00,416.2307692,1010.984615,28.07692308,80,24.23076923,25.07692308,10.69230769,0,0,3.538461538,0.7,3.25,9,46.07553176,416.2307692,1
"March 13, 2024",9:00:00,10:00:00,386,1010.646154,28.46153846,76.53846154,24,25,14.07692308,0,0,4.615384615,-0.2,3.25,10,31.66077376,386,1
"March 13, 2024",10:00:00,11:00:00,364.6923077,1009.976923,29.23076923,73.38461538,24,25,16.69230769,0,0,4.846153846,0.8,3.25,11,18.16642756,364.6923077,1
"March 13, 2024",11:00:00,12:00:00,492.2307692,1009.346154,29.92307692,70.92307692,24,25,15.84615385,0,0,6.615384615,-0.9,3.25,12,10.28988721,492.2307692,1
"March 13, 2024",12:00:00,13:00:00,510.2307692,1008.607692,30,68.15384615,23.53846154,24.76923077,19.23076923,0,0,7,0.6,3.25,13,18.16642756,510.2307692,1
"March 13, 2024",13:00:00,14:00:00,354.2307692,1007.992308,30.46153846,67.07692308,23.69230769,24.84615385,10.92307692,0,0,4.461538462,-1.1,3.25,14,31.66077376,354.2307692,1
"March 13, 2024",14:00:00,15:00:00,308.1538462,1007.607692,30.76923077,66.23076923,23.76923077,25.15384615,12.30769231,0,0,2.846153846,0.1,3.25,15,46.07553176,308.1538462,1
"March 13, 2024",15:00:00,16:00:00,377.7692308,1007.3,30.53846154,67.30769231,23.84615385,25.15384615,12.07692308,0,0,2.615384615,0.3,3.25,16,60.75782581,377.7692308,1
"March 13, 2024",16:00:00,17:00:00,169.4615385,1007.692308,30.38461538,63.38461538,22.92307692,24.30769231,13.46153846,0,0,0.769230769,-0.1,3.25,17,75.55012226,169.4615385,1
"March 13, 2024",17:00:00,18:00:00,26.15384615,1008.276923,29.92307692,66.07692308,22.84615385,24,9.846153846,0,0,0,-0.3,3.25,18,90.39605733,26.15384615,1
"March 13, 2024",18:00:00,19:00:00,0,1008.915385,29,66.23076923,22.30769231,23.46153846,11.15384615,0,0,0,0.4,3.25,19,105.2694002,0,0
"March 13, 2024",19:00:00,20:00:00,0,1009.976923,28.30769231,68.76923077,22,23.46153846,15.23076923,0,0,0,0.4,3.25,20,120.1540705,0,0
